,revenue,reward_id,campaign_id,application_id
2014-07-26 04:03:40.094022,0.45,53d3289c-4b9d-19b2-404e-19c1ba7ee0bb,12,1
2014-07-26 04:03:56.858714,0.899,53d328ac-0492-c235-f418-6a9be63819bc,25,0
2014-07-26 04:04:47.405245,2.24,53d328df-ae09-fe4f-cf07-0ec7cbc06c8c,11,1
2014-07-26 04:04:47.668009,0.149,53d328df-8057-4f8b-b013-a51c93cc02df,4,2
2014-07-26 04:05:10.890343,0.255,53d328f6-97fb-8523-4ae2-dfb0edb99e96,24,1
2014-07-26 04:05:55.499394,0.149,53d32923-1384-bdb5-aaad-bc5dc5aae079,4,3
2014-07-26 04:05:55.634001,0.149,53d32923-9517-75a3-db12-90fa508c7d05,4,2
2014-07-26 04:06:58.530258,0.849,53d32962-8f18-1e44-d2f5-94f1543a3cb7,31,0
2014-07-26 04:07:14.218200,0.849,53d32972-ab17-550a-0f55-4cd713ab2bc7,31,3
2014-07-26 04:07:39.215477,0.149,53d3298b-4206-fc17-b916-69089338f942,4,3
2014-07-26 04:09:34.815687,0.149,53d329fe-eccb-d375-57d9-bbe6d527f863,4,0
2014-07-26 04:09:35.554344,0.2,53d329ff-28ee-2918-f256-a11ab10dd10f,37,0
2014-07-26 04:10:07.772966,0.149,53d32a20-dc44-1c8c-b3cf-f630e3de065a,4,3
2014-07-26 04:10:45.476812,0.149,53d32a45-b71a-e06e-3c86-97fd93027368,4,0
2014-07-26 04:11:56.992008,0.149,53d32a8d-1906-61e4-350d-d531aa77a575,4,3
2014-07-26 04:12:02.161467,0.899,53d32a97-8d51-b660-552b-e1dac3754a3a,25,1
2014-07-26 04:12:27.015549,0.45,53d32ab0-d4cd-8d74-938f-5e5699f6b420,12,1
2014-07-26 04:12:41.900280,0.149,53d32ab9-2928-87f7-9798-6bb614291b7b,4,0
2014-07-26 04:12:57.753906,0.64,53d32ac9-9b9b-7ff2-56de-a6b7c3d2a932,7,3
2014-07-26 04:13:35.514373,0.149,53d32aef-7377-6a50-0f53-2ab9d0f12462,4,3
2014-07-26 04:13:42.150446,0.149,53d32af6-80b5-a93a-d6b8-acbec0126bbb,4,3
2014-07-26 04:13:51.013628,0.149,53d32aff-279e-7281-c419-682b64af8f63,4,0
2014-07-26 04:14:21.803889,0.149,53d32b1d-a6fe-f8f0-9aa6-8dc338d01731,4,2
2014-07-26 04:15:03.303900,0.149,53d32b47-7f44-0d57-58ba-e583ec2050a6,4,0
2014-07-26 04:15:19.070616,0.149,53d32b57-375c-cdf8-8e8e-dec47f1136fe,4,0
2014-07-26 04:16:54.370184,0.849,53d32bb6-c120-6b9a-e632-385ae2a9e8df,31,2
2014-07-26 04:17:13.451367,2.499,53d32bc9-bbb5-3a2e-5e2f-8be6a7cd2abb,10,1
2014-07-26 04:20:14.697014,0.299,53d32c7e-7ec3-5943-2358-7668e624a749,15,1
2014-07-26 04:20:15.234025,0.64,53d32c7f-fa64-c351-9bb9-ca401460d5fa,8,0
2014-07-26 04:20:55.064986,0.64,53d32ca7-dd7c-f127-6cfe-6c2fab3ef813,7,1
2014-07-26 04:22:52.630246,0.2,53d32d1c-123f-781c-d9cc-42cd827cd691,37,0
2014-07-26 04:23:07.759303,0.349,53d32d2b-b9a7-df6b-dae7-13238effedd3,3,1
2014-07-26 04:23:52.073976,0.45,53d32d58-a296-c163-77ed-c9e728731d67,65,2
2014-07-26 04:24:01.143140,0.149,53d32d61-a5d1-6b17-b134-910ad33c3df8,4,3
2014-07-26 04:24:20.892343,0.2,53d32d74-c803-adba-6f2c-f6880ca66076,37,0
2014-07-26 04:24:37.422199,0.45,53d32d85-0759-84f2-14da-32a0472bc479,22,1
2014-07-26 04:25:27.390291,0.499,53d32db7-75c1-185d-8862-e1e1c3775948,28,0
2014-07-26 04:26:13.757092,0.899,53d32de5-0786-649a-e569-edb1734bc659,54,0
2014-07-26 04:26:17.294588,0.899,53d32de9-c59a-86b4-8812-f99095643be4,25,1
2014-07-26 04:26:21.716616,0.499,53d32ded-1af2-ba11-2838-04b81fe3fec2,1,1
2014-07-26 04:26:52.350764,0.149,53d32e0c-a961-47a4-edd9-14a2e1aa271c,4,3
2014-07-26 04:27:19.022826,0.149,53d32e27-3c5d-7dd5-9f8d-eec46b553ea8,4,3
2014-07-26 04:27:31.761245,0.149,53d32e33-ed7c-ac24-936f-8811e7b97a71,4,3
2014-07-26 04:30:45.916022,0.499,53d32ef5-c5be-ff68-ff29-a0322a17ef1d,50,0
2014-07-26 04:31:40.113365,0.149,53d32f2c-33de-2bc7-d42e-065d7ebb582e,4,3
2014-07-26 04:31:48.321562,0.45,53d32f34-1ae9-ed96-492f-fc2333a014ca,12,1
2014-07-26 04:32:57.818432,0.2,53d32f79-e200-5eb7-b662-0f1220e70d7c,2,1
2014-07-26 04:33:29.767547,0.149,53d32f99-3269-53a9-8bc9-1edbc4e22088,4,2
2014-07-26 04:33:55.068062,0.699,53d32fb3-e72e-2793-de5e-cd864ec0526c,26,3
2014-07-26 04:35:23.378145,0.149,53d3300b-1bd6-07e3-2591-7bef79adb4f5,4,3
2014-07-26 04:35:39.266366,0.349,53d3301b-8e81-1c74-a0a4-f0d4f5de4352,3,1
2014-07-26 04:38:06.546146,0.45,53d330ae-9c57-9410-3bc9-dcbdb6a93e15,12,1
2014-07-26 04:38:44.569190,0.481,53d330d4-e384-a563-847a-a5a4b8205ba6,16,1
2014-07-26 04:39:56.505937,0.149,53d3311c-f5cd-5ed9-8cd8-2799bf2b1ee2,4,3
2014-07-26 04:40:04.444821,0.64,53d33124-3a58-7c37-8d5b-15bd69f05a84,8,3
2014-07-26 04:41:10.365750,0.45,53d33166-9f31-50c2-7e7b-a49d9fc04ca0,12,1
2014-07-26 04:43:14.339862,0.149,53d331e2-4f41-2640-afe8-4e823427301b,4,3
2014-07-26 04:45:08.274121,0.149,53d33254-1f8c-b7d4-20a0-a3f982b8ff2c,43,3
2014-07-26 04:45:10.708638,0.149,53d33256-50e0-0903-9cbd-264f2869a2ac,4,3
2014-07-26 04:45:16.065278,0.149,53d3325c-314e-c2e9-4540-09cbc7531b43,4,0
2014-07-26 04:45:23.824942,0.149,53d33263-7b28-e7ce-867c-4dd1aef77876,4,0
2014-07-26 04:46:03.508000,0.149,53d3328b-0a3f-2dff-4bcc-21a177085091,4,3
2014-07-26 04:46:06.108700,0.64,53d3328e-fae3-a766-1b3c-aa3f6ca7446a,8,1
2014-07-26 04:49:16.433353,0.2,53d3334c-48e7-83c9-a2f7-c5f45cdac7b2,37,3
2014-07-26 04:50:07.560175,1.0,53d3337f-42e5-904b-97fe-cb9524dff830,0,1
2014-07-26 04:50:23.257940,0.64,53d3338f-3a9e-35e6-b119-fde250ee51bb,5,1
2014-07-26 04:50:27.796691,0.149,53d33393-b669-b679-6bdd-201c270cfed6,4,3
2014-07-26 04:50:50.013040,0.45,53d333aa-57c5-f600-8086-a2bfed7ae0c3,48,1
2014-07-26 04:51:13.801646,0.149,53d333c1-66e3-60f9-4820-c3309ac25cfd,4,3
2014-07-26 04:51:52.987506,0.45,53d333e9-2644-3f66-7233-da230b9be925,12,1
2014-07-26 04:52:04.992482,0.149,53d333f5-2ce7-b75a-b33f-b8ac9e44a04b,4,3
2014-07-26 04:52:13.449105,0.849,53d333fd-545d-bc97-9a71-3ba40feb41aa,36,0
2014-07-26 04:52:58.459001,0.849,53d3342a-e982-c711-519a-0b936be8d850,31,3
2014-07-26 04:53:32.590876,0.899,53d3344c-d2dd-794a-b932-627039731244,25,0
2014-07-26 04:54:17.335508,0.149,53d33479-cd68-51ab-d365-0c4c29ae6a4c,4,2
2014-07-26 04:55:17.530244,0.64,53d334b5-3056-4964-a3c8-1a698bf5e514,8,1
2014-07-26 04:55:31.019944,0.376,53d334c3-857d-5646-66d7-42bd3a9702f2,11,1
2014-07-26 04:59:18.857902,0.2,53d335a6-18d6-3321-4181-fe44e04b275c,37,0
2014-07-26 04:59:20.446400,0.2,53d335a8-9ca4-e0ad-4ed3-971b7c2be78a,37,0
2014-07-26 04:59:48.504277,0.249,53d335c4-4bd3-480b-2303-f73dd195a45c,32,1
2014-07-26 05:00:31.785986,0.149,53d335ef-31bf-bc56-c19f-f4d6f32c0251,4,3
2014-07-26 05:03:43.949216,0.149,53d336b0-e73f-2504-c521-35c6713f6ab8,4,3
2014-07-26 05:04:07.492939,0.899,53d336c7-a8db-edc9-e1b4-81af03baca68,25,1
2014-07-26 05:04:27.544980,0.45,53d336db-1c82-2d93-b090-dcafc2e6dedc,22,1
2014-07-26 05:06:43.068551,0.299,53d33763-feb5-8ddf-91ab-bde5f3c2992e,15,1
2014-07-26 05:07:31.141189,0.2,53d33793-999f-dacc-f27a-75cbba196265,37,0
2014-07-26 05:07:49.344896,0.499,53d337a5-1121-54e7-5a7e-c1f54b36cb19,18,0
2014-07-26 05:08:40.393658,0.149,53d337d8-e040-ddd7-9605-ca9700b0f763,4,3
2014-07-26 05:09:10.912911,0.149,53d337f7-9c4b-ce5a-20b4-b800007ac93b,43,3
2014-07-26 05:09:13.728147,0.149,53d337f9-2024-b346-99e9-ddfde2f37467,4,0
2014-07-26 05:09:24.015314,0.899,53d33804-abbb-6a44-5a8f-1ec87e854386,25,0
2014-07-26 05:10:30.850984,0.149,53d33846-0b33-fd86-948c-d4d0746c5b38,4,3
2014-07-26 05:10:58.420610,0.64,53d33862-1a6e-59f3-e835-16ea8e09b592,8,1
2014-07-26 05:12:20.006079,0.149,53d338b4-2ebb-fa07-74f9-53c9b45c0a81,4,3
2014-07-26 05:13:11.040630,0.45,53d338e7-dd73-a1ae-b2ed-944e301fccb6,12,1
2014-07-26 05:13:39.000760,0.349,53d33903-4390-be39-5283-34367fd226b5,13,3
2014-07-26 05:13:39.157858,0.149,53d33903-e214-a0a5-2d4f-1670c93f7e4b,4,3
2014-07-26 05:13:42.058573,0.149,53d33906-b824-b1ae-7e3c-06cc3384c699,4,3
2014-07-26 05:13:53.856398,0.149,53d33911-b93b-9306-5143-1b4e67c8e4c0,4,0
2014-07-26 05:13:54.979416,0.149,53d33913-55c8-b441-6bed-907732ab5a31,4,3
2014-07-26 05:14:17.543771,0.149,53d33929-8677-a730-5020-aaac77da04ad,4,3
2014-07-26 05:14:50.743248,0.899,53d3394a-cb5e-c559-cace-49387c5bb7b3,25,1
2014-07-26 05:16:00.692897,0.149,53d33990-5924-f13e-4e49-3349ba181b31,4,2
2014-07-26 05:16:21.640132,0.149,53d339a5-90cb-f4da-b1f2-c234b03c5a8f,4,0
2014-07-26 05:16:30.460334,0.499,53d339ae-d999-5347-00f5-57350f6f4c52,1,1
2014-07-26 05:16:37.395997,0.349,53d339b5-8792-74e1-84a9-d6ee5ae018db,3,1
2014-07-26 05:17:28.057257,0.149,53d339e8-c255-f643-056e-f7dce8e4f7c5,4,3
2014-07-26 05:17:31.734044,0.849,53d339eb-4676-06e8-53de-35ff5fb8926c,31,3
2014-07-26 05:19:39.585949,0.149,53d33a6b-1af2-fbb2-fcce-fe52b0c68da5,4,3
2014-07-26 05:19:48.291299,0.149,53d33a74-b3b8-1e2b-0080-249a89ac8d49,4,3
2014-07-26 05:19:58.491885,0.45,53d33a7e-4e28-e791-12fd-aee7534e7fbf,65,0
2014-07-26 05:20:36.129146,0.149,53d33aa4-6e0f-df2f-613b-d90a0eb5cb35,4,3
2014-07-26 05:21:28.267940,2.0,53d33ad8-9274-9ffb-34de-b6d6eca096c2,12,1
2014-07-26 05:22:11.797251,0.149,53d33b03-7e09-8b84-3e87-cebf88c60b80,4,3
2014-07-26 05:23:03.808285,0.899,53d33b37-a2ae-c3b7-d356-da2a6b1eb059,25,1
2014-07-26 05:24:10.532128,0.149,53d33b7a-da46-95a1-7c4b-5d232536c9bd,4,0
2014-07-26 05:25:28.390537,0.149,53d33bc8-99aa-3516-6ee8-52e0586ee027,4,3
2014-07-26 05:26:24.707023,0.149,53d33c00-2c70-1b22-3bcf-591c6651a10f,4,0
2014-07-26 05:27:49.152064,0.149,53d33c55-380a-3aba-f4af-22ff8ae47cff,4,3
2014-07-26 05:27:51.800210,0.499,53d33c57-a764-59da-c846-853337820e90,18,0
2014-07-26 05:29:45.289790,0.2,53d33cc9-353e-046f-6507-a79c08ea5551,37,0
2014-07-26 05:30:17.205918,0.149,53d33ce9-09fd-5443-1c52-6fc534b9b70b,4,3
2014-07-26 05:31:34.420164,1.098,53d33d36-0d75-14f6-fd13-5e4142d3dcc2,27,0
2014-07-26 05:31:56.452365,0.149,53d33d4c-b961-20c8-3000-b6634166b258,4,3
2014-07-26 05:32:20.109142,0.899,53d33d64-9659-0797-39d0-70ea03b346d9,25,1
2014-07-26 05:32:31.499580,0.149,53d33d6f-dd04-2199-a04c-c2e8049f1ab7,4,3
2014-07-26 05:32:44.309506,0.149,53d33d7c-25ad-c37e-f597-c9a0982cb523,4,3
2014-07-26 05:33:54.184191,0.64,53d33dc2-5493-759d-f2fd-624ba148c8fd,7,1
2014-07-26 05:34:02.260276,0.149,53d33dca-54d7-1a38-bacd-26356669ce87,4,3
2014-07-26 05:34:50.807359,0.499,53d33dfa-d8ce-a910-9624-ea272f66d31e,28,0
2014-07-26 05:35:02.425529,0.64,53d33e06-048f-5f5d-c851-fd1269f59ae6,5,1
2014-07-26 05:35:33.338683,0.2,53d33e25-f0ba-7a74-02c6-df65d54cea4d,37,0
2014-07-26 05:35:49.487348,0.149,53d33e35-1949-8b8d-5ee1-64a715f2a3dc,4,3
2014-07-26 05:37:56.138379,0.149,53d33eb4-63b0-a5a0-2ae0-9c9fdd48874d,4,3
2014-07-26 05:39:56.909499,0.45,53d33f2c-6ae7-5cfa-381b-2f5e38546c62,34,3
2014-07-26 05:39:57.271544,0.149,53d33f2d-8166-ca99-7f42-7dfe7de39b7e,4,3
2014-07-26 05:41:38.925550,0.699,53d33f92-d3c9-ff0b-37b3-174b4a2997c7,26,3
2014-07-26 05:42:16.013593,0.149,53d33fb8-e965-a873-1462-63fd78f63c6e,4,0
2014-07-26 05:42:18.387295,0.149,53d33fba-9c2f-acbf-2baf-aa5065c35b93,4,0
2014-07-26 05:44:09.943320,0.45,53d34029-cf8e-3e45-4988-02d5eba802c4,10,1
2014-07-26 05:46:46.996361,0.249,53d340c7-7ac2-bd94-eac0-31f949617e42,32,1
2014-07-26 05:46:56.372715,0.149,53d340d0-c7dd-76aa-9408-11b3482a4a11,4,3
2014-07-26 05:47:32.841763,0.149,53d340f4-fc49-1aba-e1dc-4d2f1df2d638,4,2
2014-07-26 05:48:32.230954,0.699,53d34130-789c-9b3c-4dae-7ba2b7c9673d,26,3
2014-07-26 05:48:38.621276,0.376,53d34136-c291-42ea-2df8-2d78210352ee,11,1
2014-07-26 05:48:48.034647,0.149,53d34140-68ce-f753-d486-608d8f51ec45,4,3
2014-07-26 05:48:50.222231,0.6,53d34142-502c-7830-7e89-1c99caa222ed,17,3
2014-07-26 05:49:23.241116,0.149,53d34163-3dd9-32cf-95f6-d3735c9bce54,4,0
2014-07-26 05:51:34.102164,1.0,53d341e6-8972-fa28-c5ac-2b63229f60f8,0,0
2014-07-26 05:53:05.701915,0.149,53d34241-17a3-8481-aaa0-b346a255c15d,4,3
2014-07-26 05:53:30.234703,0.849,53d3425a-aff6-2a7c-1433-1773f33c3901,31,3
2014-07-26 05:54:21.221207,0.149,53d3428d-1801-38a6-9269-994dafdb3b4a,4,3
2014-07-26 05:55:21.867385,0.64,53d342c9-4584-fcec-b582-2c3a0655f0b0,5,1
2014-07-26 05:56:33.904998,0.149,53d34312-9c6e-a732-fd5c-037bc1e208a8,4,3
2014-07-26 05:57:09.200955,0.2,53d34335-fced-af9d-95ec-952b41af02d2,37,0
2014-07-26 05:58:01.398952,0.2,53d3436a-29d0-a306-4dc1-95e9fcd07881,35,0
2014-07-26 05:59:58.286603,0.149,53d343de-2367-c405-b048-f6a7ccae02bb,4,3
2014-07-26 06:03:40.267661,0.149,53d344bc-7e90-197c-5214-d33c439a0eef,4,3
2014-07-26 06:04:14.409567,0.149,53d344de-8b17-ec88-df20-5aa8f6f2d4bb,4,3
2014-07-26 06:05:52.791596,0.64,53d34540-1ec6-3acf-e3c5-507eb4a2a827,5,1
2014-07-26 06:06:02.063962,0.149,53d3454a-7ece-f0c5-12d6-426df02050a5,4,3
2014-07-26 06:06:46.798646,0.499,53d34576-7c04-6513-48ed-6894ffc2d8e3,6,3
2014-07-26 06:08:44.322017,0.149,53d345ec-5313-334c-5f7d-40372b860e00,4,0
2014-07-26 06:11:32.583102,0.149,53d34694-302d-132e-2d03-b75bf5ed9bc7,4,3
2014-07-26 06:12:10.029495,0.149,53d346ba-1d4d-7f8e-d3ed-4fa1dd010a5d,4,3
2014-07-26 06:12:18.739878,0.249,53d346c2-8d93-9ad7-0ec0-2fa219211413,19,0
2014-07-26 06:14:49.473842,0.149,53d34759-09c8-ea51-c67c-e464b5c7cd8f,4,3
2014-07-26 06:15:10.728945,0.149,53d3476e-7f1c-bacd-bc87-d1529b74e405,4,3
2014-07-26 06:16:44.017052,0.149,53d347cc-dc61-be5a-7be4-f56826cd3e2c,4,0
2014-07-26 06:17:41.749269,0.899,53d34805-b2f4-4ca0-56cb-2feea5851276,51,3
2014-07-26 06:18:40.766533,0.149,53d34840-3bf7-a967-d9eb-6f593a414d8a,4,3
2014-07-26 06:19:54.026380,0.149,53d3488a-9b0f-1d6d-1036-e44709acb469,4,2
2014-07-26 06:21:07.226423,0.149,53d348d3-7983-c7f8-c803-507d19d49478,4,3
2014-07-26 06:21:07.862270,0.149,53d348d3-955d-206e-6eb3-5045f203653e,4,3
2014-07-26 06:22:36.843526,0.699,53d3492c-be5b-c298-a231-93362badac43,26,3
2014-07-26 06:23:32.261634,0.149,53d34964-eecc-b5f6-fa36-70b1185c9156,4,3
2014-07-26 06:26:27.369504,0.149,53d34a13-9278-665c-dc67-3484b7d0cc45,4,0
2014-07-26 06:28:28.117933,0.149,53d34a8c-6456-2f9f-c923-8ad7b6d9886b,4,3
2014-07-26 06:28:42.951130,0.45,53d34a9a-1d3c-bc04-0346-35e92023beae,12,1
2014-07-26 06:29:37.357305,0.2,53d34ad1-efb0-c9f2-05ef-3e42eb43a7fb,2,1
2014-07-26 06:31:30.953763,2.499,53d34b42-cd44-ae1c-fdd9-632dcc085811,10,1
2014-07-26 06:31:44.684827,0.499,53d34b50-0178-4d7d-fb63-132f5305ea9f,6,3
2014-07-26 06:32:38.475778,0.45,53d34b86-219d-6bbe-3969-e344d5409d35,12,1
2014-07-26 06:32:47.228254,0.149,53d34b8f-78c0-0062-1c00-36365c4ccb26,4,3
2014-07-26 06:33:24.388414,0.376,53d34bb4-ebe4-bb34-01a6-9730c30ea71f,11,1
2014-07-26 06:35:31.763730,1.0,53d34c33-c9cd-0acb-7e97-e8fd796f2c32,0,0
2014-07-26 06:38:43.578031,0.149,53d34cf3-8e3d-292c-1498-cd18aad6b0e6,4,3
2014-07-26 06:39:10.856001,0.149,53d34d0e-553e-4a32-087f-03bd6240f275,4,3
2014-07-26 06:39:30.463060,0.899,53d34d22-b5b8-912f-cc4e-acf3206883c0,25,1
2014-07-26 06:40:56.114436,0.149,53d34d78-b004-f81e-30ed-013bc64bd005,4,3
2014-07-26 06:41:50.926991,0.349,53d34dae-1612-4df3-d114-46cf41397bac,3,1
2014-07-26 06:42:33.639865,0.2,53d34dd9-df66-5b17-8f2e-54496d9bfa3b,2,1
2014-07-26 06:43:20.324049,0.349,53d34e08-e927-a007-98f4-faef8eab662c,29,1
2014-07-26 06:43:25.738308,0.45,53d34e0d-4e3a-a40e-f898-78136677977b,12,1
2014-07-26 06:43:29.947693,0.849,53d34e12-74fd-69f4-8b5f-c246bfd3669c,31,3
2014-07-26 06:44:55.052572,0.499,53d34e67-27fa-8964-5390-42a11e9a9459,40,1
2014-07-26 06:48:04.110644,0.149,53d34f24-d4ec-a909-1d47-5b9be257d160,4,3
2014-07-26 06:49:20.415318,0.149,53d34f70-31c9-6833-1fd6-45a5c63a271b,4,0
2014-07-26 06:51:33.535219,0.349,53d34ff5-af78-a870-3036-95630b76539d,29,1
2014-07-26 06:52:28.404625,2.0,53d3502c-e82c-b40a-fdec-657b8269a3d4,12,1
2014-07-26 06:53:26.318376,0.149,53d35066-031d-7de4-3de9-f464a9c003e1,4,0
2014-07-26 06:54:08.591178,0.149,53d35090-4053-3653-41cf-1ec231a31b2d,4,0
2014-07-26 06:56:44.728444,0.149,53d3512c-1b4c-a369-3a82-cea663d3d157,4,3
2014-07-26 06:57:30.992459,0.6,53d3515b-d18d-9f53-8d24-e5ae22fc25d3,17,1
2014-07-26 06:57:41.216700,0.2,53d35165-446f-bfd4-f085-7f562a6d7ff1,2,1
2014-07-26 06:57:52.088644,0.149,53d35170-d526-73bd-b535-0919f5b5746b,4,2
2014-07-26 06:58:38.121117,0.149,53d3519e-a17e-a593-b450-d69c714eaf1d,4,3
2014-07-26 06:59:01.853788,0.2,53d351b5-2028-8155-e504-244ca7c9a7fd,2,1
2014-07-26 07:00:08.426788,0.149,53d351f8-3e77-9c25-ee60-309c703e3135,4,0
2014-07-26 07:00:20.445108,0.149,53d35204-61d5-6b59-aef0-657657c729ac,4,0
2014-07-26 07:00:42.006082,0.149,53d3521a-a6b7-81ce-fdf2-5ef67ccf46f3,4,3
2014-07-26 07:01:54.110372,0.299,53d35262-b1d2-c588-eba5-c0e4cf155245,21,0
2014-07-26 07:03:05.397560,0.149,53d352a9-1beb-dc61-3fd2-1516d74bdfc2,4,2
2014-07-26 07:04:29.898510,0.149,53d352fd-d806-dfd1-4958-2a5787b59c58,4,3
2014-07-26 07:04:37.067179,0.149,53d35305-4019-2811-a589-14e10eeba883,4,3
2014-07-26 07:05:48.128184,1.098,53d3534c-072a-bcdf-86c3-24bdb8e9f9e4,27,3
2014-07-26 07:06:04.149242,0.149,53d3535c-6647-b750-4c98-12cb46d7d2f9,4,3
2014-07-26 07:08:46.777294,0.849,53d353fe-e87e-9b37-0ae8-c9a1306a75c2,31,2
2014-07-26 07:10:08.131770,0.149,53d35450-729f-cad2-a855-1243ae8f9d6e,4,2
2014-07-26 07:10:41.528021,0.376,53d35471-0c16-0097-833a-dc83ac3419f0,11,1
2014-07-26 07:10:51.660037,0.149,53d3547b-a051-07a6-2f97-5e33eb3c887a,4,3
2014-07-26 07:12:50.552988,0.149,53d354f2-2884-fd57-f2fc-65c09232ce3c,4,2
2014-07-26 07:14:45.944163,0.899,53d35565-f99a-5ff2-6f3e-682c17355510,60,3
2014-07-26 07:15:02.789786,0.149,53d35576-b77e-9b7a-e878-fa58574c863e,4,0
2014-07-26 07:15:04.237158,0.499,53d35578-5670-943d-b02d-327337d49f15,33,1
2014-07-26 07:21:47.549070,0.149,53d3570b-3172-e41e-3448-4bb97c940220,4,3
2014-07-26 07:22:40.042941,0.699,53d35740-5456-b26f-9ff1-fa201ec16957,26,0
2014-07-26 07:23:06.320581,0.149,53d3575a-6fd6-7c38-d977-e6c4f73f1986,4,3
2014-07-26 07:23:55.307545,0.149,53d3578b-bf8e-9e18-6547-44dbba1e2595,4,3
2014-07-26 07:24:30.401725,0.499,53d357ae-bbb7-5db9-f4e9-b4d21eab20d1,33,1
2014-07-26 07:25:21.651013,0.149,53d357e1-6157-a7c0-695f-46e0827b4a8f,4,3
2014-07-26 07:26:59.842417,0.149,53d35843-48da-8639-c7cd-1127bce7d879,4,0
2014-07-26 07:28:25.708390,0.899,53d35899-0877-e75a-d904-aa3ffec1efa4,25,1
2014-07-26 07:30:24.507670,0.149,53d35910-b9ba-d279-0681-e027c756526f,4,3
2014-07-26 07:30:46.018910,0.249,53d35926-e04f-b437-46ef-bbdb0a522429,19,1
2014-07-26 07:33:49.037482,0.2,53d359dd-d269-a4e2-90d1-fdcdf48d9c38,2,1
2014-07-26 07:35:46.073136,0.849,53d35a52-2c0e-4990-a8fc-5f38fbb32498,36,0
2014-07-26 07:36:36.124271,0.64,53d35a84-3c61-3709-718c-967b6f1c059b,7,0
2014-07-26 07:36:53.802853,0.149,53d35a95-e691-3aef-5640-b62d73565ef6,4,2
2014-07-26 07:38:06.004929,0.349,53d35ade-1200-8522-d5b0-866fe312a4be,29,1
2014-07-26 07:39:29.304913,0.149,53d35b31-d293-d601-5106-cc19830b3f2a,4,3
2014-07-26 07:41:11.721797,1.0,53d35b97-c03a-310a-4a22-4176c43a84dc,0,1
2014-07-26 07:41:51.227369,0.149,53d35bbf-d500-1905-7683-6a4b14bfc1a2,4,3
2014-07-26 07:41:58.475447,0.149,53d35bc6-e616-ac12-3469-67709b5201e9,4,3
2014-07-26 07:42:24.249068,0.149,53d35be0-ebc9-db22-3058-c47b316df584,4,3
2014-07-26 07:43:37.407035,0.149,53d35c29-0260-0f75-017b-992ac40dd295,4,0
2014-07-26 07:43:59.806243,0.2,53d35c3f-9d48-39ea-f45b-53f2768c5271,37,0
2014-07-26 07:45:33.987226,0.149,53d35c9e-e5c8-295a-b049-79a8c5dcfde8,4,3
2014-07-26 07:49:15.536974,2.499,53d35d7b-c5d7-5e70-4731-fffaa2fed42f,10,1
2014-07-26 07:49:42.787168,0.349,53d35d96-039f-0d10-2901-29d0574d63d8,29,1
2014-07-26 07:52:42.608315,0.849,53d35e4a-c299-3bf3-4478-123a4b33a05e,31,3
2014-07-26 07:53:44.319195,1.0,53d35e88-aec7-c8db-b2c8-4309e5e4c9aa,0,1
2014-07-26 07:54:27.994112,2.0,53d35eb4-0907-031c-8ae7-34d341579b63,16,1
2014-07-26 07:55:19.125625,0.986,53d35ee7-b8cb-afc3-5d3e-86b6147a9324,11,1
2014-07-26 07:55:25.817114,0.2,53d35eef-7460-8efd-0308-6e0de404a870,2,1
2014-07-26 07:58:09.525520,0.299,53d35f91-0a90-5150-cf5a-f2ff6c552c64,15,1
2014-07-26 07:58:16.059709,0.572,53d35f98-93ce-56b5-73cd-58bd43e8e8fa,67,1
2014-07-26 07:58:39.306828,0.149,53d35faf-723c-11a5-c7e4-78598692af9b,4,3
2014-07-26 08:01:29.001224,0.299,53d36059-ca3b-4475-a46a-fb3338277e60,21,3
2014-07-26 08:02:37.006724,0.499,53d3609d-384c-15ac-9f31-3b7947449bb1,18,3
2014-07-26 08:05:03.581912,0.64,53d3612f-0250-db48-19cc-73a28c198943,7,1
2014-07-26 08:05:12.826722,0.699,53d36138-0abc-e7d0-37ae-c97c20963426,26,3
2014-07-26 08:07:14.076230,0.149,53d361b2-a909-7e80-9fbf-8a313737665b,4,3
2014-07-26 08:07:51.623689,0.64,53d361d7-8266-6b81-593a-1a4c6cd9abd0,7,3
2014-07-26 08:12:11.498833,0.149,53d362db-df6e-fc3a-5538-811debf6f3f6,43,2
2014-07-26 08:12:35.589973,0.149,53d362f3-a342-c0ea-9b8c-6d60c3e55e5a,4,3
2014-07-26 08:14:18.521349,0.149,53d3635a-d8dc-08cc-f906-10e1d76f71f2,4,2
2014-07-26 08:17:26.614345,0.45,53d36416-bbc1-689f-47da-69eca6b8d61e,10,1
2014-07-26 08:20:03.902895,0.699,53d364b8-aa05-4c54-f7da-229776c24d51,26,3
2014-07-26 08:24:32.511049,0.6,53d365c0-91b1-3930-66c7-5b94a3d45fa6,17,1
2014-07-26 08:30:32.596103,0.499,53d36728-c01d-00f7-45bf-3b35d5f3efec,38,1
2014-07-26 08:32:54.988402,0.64,53d367b7-4453-321b-44d6-77f11c59dc56,7,3
2014-07-26 08:33:40.371674,0.149,53d367e4-3109-410a-9c5f-41fc6759d94c,4,3
2014-07-26 08:34:02.516474,0.255,53d367fa-b5ab-c0b3-ddde-5cd64094f865,24,1
2014-07-26 08:40:56.242131,0.149,53d36998-0e45-d687-5c40-889899db1fed,4,3
2014-07-26 08:44:19.800857,0.572,53d36a63-cb90-382c-d37f-443ce433c337,67,1
